split,emotion,path,hash
train,fear,..\dataset\raw\train\fear\Training_6396617.jpg,a620d3f937162f82477c7eac1d9b81be
train,happy,..\dataset\raw\train\happy\Training_88367905.jpg,0bb4535b8be605e3bffb8c825abd7854
train,happy,..\dataset\raw\train\happy\Training_84547562.jpg,c31ec995604b6b239d6871c40a5fad97
train,sad,..\dataset\raw\train\sad\Training_39228921.jpg,741083bf3f111a96c636dea270838f38
train,sad,..\dataset\raw\train\sad\Training_35693591.jpg,32c552f3376573d2e1ee0c96271de893
train,sad,..\dataset\raw\train\sad\Training_70461378.jpg,e5fd6943aca44f99979e6f96004b04f5
train,happy,..\dataset\raw\train\happy\Training_60579409.jpg,5ad8701d21b105cd9998da73682a897c
train,happy,..\dataset\raw\train\happy\Training_4465004.jpg,d92c21d88eba94588645ad9d661b03e1
train,neutral,..\dataset\raw\train\neutral\Training_3710199.jpg,855ae227bb39234d0eb8171719902c0c
train,happy,..\dataset\raw\train\happy\Training_49621916.jpg,211d88237f216138ec8d8168e69c7810
train,surprise,..\dataset\raw\train\surprise\Training_39877500.jpg,e1b41ec03daceb02721ab980f0ec9b7e
train,sad,..\dataset\raw\train\sad\Training_21539296.jpg,b9c205375b4ff48c1afc11ff8cca4e8d
train,angry,..\dataset\raw\train\angry\Training_65780054.jpg,e1683a3ef1026a206a47688e9d108ee4
train,happy,..\dataset\raw\train\happy\Training_17768369.jpg,cb7d563d95d5055a2ca52805f1990bbc
train,happy,..\dataset\raw\train\happy\Training_41175113.jpg,0efa86c2147eb5b0fa137e94d4fef0cb
train,neutral,..\dataset\raw\train\neutral\Training_36335673.jpg,978ae98415d5ae71af2dbfeaadfabb19
train,neutral,..\dataset\raw\train\neutral\Training_40159149.jpg,885de67546057cded6857ed21f23d8cd
train,sad,..\dataset\raw\train\sad\Training_18130000.jpg,9f9eee5c47a2306c3922e83486b9da02
train,angry,..\dataset\raw\train\angry\Training_93449014.jpg,156f327641ed098b1ffc80b908825bed
train,sad,..\dataset\raw\train\sad\Training_2944774.jpg,32829d224ca125ba55cc5ddc150cd78d
train,fear,..\dataset\raw\train\fear\Training_8705869.jpg,7bc467f7ea84691d50c649b718cfc504
train,neutral,..\dataset\raw\train\neutral\Training_56017244.jpg,37959637daa2332bd4c5d685a2da23ce
train,fear,..\dataset\raw\train\fear\Training_9507158.jpg,4f0a763ba5a3061d749537a9cc674ce9
train,neutral,..\dataset\raw\train\neutral\Training_1392479.jpg,22a498441b2ea1b2146ae29d9509b413
train,fear,..\dataset\raw\train\fear\Training_66512433.jpg,72ddb713663ce6774ea9333275b9f58f
train,fear,..\dataset\raw\train\fear\Training_40605260.jpg,640565eee2b37285ec18d98d0cc5fb95
train,neutral,..\dataset\raw\train\neutral\Training_46871206.jpg,d0176133d40bdc9cf97b0927c364899f
train,surprise,..\dataset\raw\train\surprise\Training_99113691.jpg,a15c970b4961e7344182aa548d50c28f
train,surprise,..\dataset\raw\train\surprise\Training_49598499.jpg,ce7fdf5ead9210a151c10e9f4276e985
train,surprise,..\dataset\raw\train\surprise\Training_31691405.jpg,f069c13530f74f47d92e7e17b3631dcd
train,sad,..\dataset\raw\train\sad\Training_83498340.jpg,2d40d30af9606c04a3b9461d2ce781ef
train,happy,..\dataset\raw\train\happy\Training_85610005.jpg,9de20e40395d20dfd426eafd1d35226c
train,fear,..\dataset\raw\train\fear\Training_45432140.jpg,3d47d1711a74969b472e3f1119c1959f
train,neutral,..\dataset\raw\train\neutral\Training_41634087.jpg,1405f6663d3ef32bd4aee047181c2d4e
train,happy,..\dataset\raw\train\happy\Training_98998301.jpg,b20d5fa4c31c82a29005084beb54aaec
train,fear,..\dataset\raw\train\fear\Training_10230640.jpg,65b88faabd0143d7d00f34e2690d5b9a
train,angry,..\dataset\raw\train\angry\Training_43697890.jpg,0e5f123c834fc95495ad94283f790d72
train,surprise,..\dataset\raw\train\surprise\Training_1820471.jpg,b61ae1675a4ee16d8e57f1758763c482
train,angry,..\dataset\raw\train\angry\Training_43770263.jpg,e5be43420b0b7e24976178af8b029328
train,angry,..\dataset\raw\train\angry\Training_55583150.jpg,8183ef6ffea5b7bc25823318467f6a44
train,happy,..\dataset\raw\train\happy\Training_85280610.jpg,aba557cae1503528403aea98ca1a0133
train,surprise,..\dataset\raw\train\surprise\Training_5331658.jpg,116f205b324a17b4e3fe7485a07d43d4
train,fear,..\dataset\raw\train\fear\Training_79160534.jpg,9358e1d703c33b750b77aff735a9a51d
train,surprise,..\dataset\raw\train\surprise\Training_64798486.jpg,9b2b8412ae641f67a4e49a55bc0b3aa2
train,fear,..\dataset\raw\train\fear\Training_80899072.jpg,a87169534067efc5209f5adcc2266dac
train,disgust,..\dataset\raw\train\disgust\Training_12122862.jpg,2f63498a09f87d19897e5fc1067bfd9c
train,happy,..\dataset\raw\train\happy\Training_72512203.jpg,3690875fe022a379c56b496b93f2518b
train,happy,..\dataset\raw\train\happy\Training_38999892.jpg,a6f12e26e1851c62940d409f07c55d35
train,fear,..\dataset\raw\train\fear\Training_10127393.jpg,6eec2a914b7f7a1347ea2ae698fa6c34
train,neutral,..\dataset\raw\train\neutral\Training_62549379.jpg,d0bbbf807ccf7f2a668193032c2ac645
train,neutral,..\dataset\raw\train\neutral\Training_65418242.jpg,ea03b2a92cc7dd5484e9aaa9afe1b40f
train,surprise,..\dataset\raw\train\surprise\Training_31603751.jpg,287fa6ef59c3d61ab4916cf1c42289c8
train,fear,..\dataset\raw\train\fear\Training_77282497.jpg,bfbb60e3090707b099667db314e29378
train,fear,..\dataset\raw\train\fear\Training_62130275.jpg,a127f5e21c5a310b4e9213a40dfe6113
train,neutral,..\dataset\raw\train\neutral\Training_66691347.jpg,1dd084f76a1bf7fa938142c71e5a148d
train,sad,..\dataset\raw\train\sad\Training_42892118.jpg,37c10019ce9dd307d6d98a436be94781
train,sad,..\dataset\raw\train\sad\Training_76033714.jpg,818220f44002235c945d36d29617a888
train,neutral,..\dataset\raw\train\neutral\Training_25636182.jpg,c024af6cfa2749902ac4076efcd459ed
train,happy,..\dataset\raw\train\happy\Training_96944986.jpg,e47690d20c8ddd7e1473b7b559dfa4dc
train,fear,..\dataset\raw\train\fear\Training_21134122.jpg,6830a89c6427b170d6a54856cac57858
train,happy,..\dataset\raw\train\happy\Training_40692346.jpg,f7f8eb3050483e43c4fd94841a46187e
train,sad,..\dataset\raw\train\sad\Training_41041740.jpg,59c40092bdd063b3d8c3199f1b5aba1d
train,neutral,..\dataset\raw\train\neutral\Training_37387460.jpg,effc240598ff83ffe96e7ce023f6874e
train,surprise,..\dataset\raw\train\surprise\Training_1525314.jpg,1a2bc350e544dfc3ab9dd77843bea4d3
train,fear,..\dataset\raw\train\fear\Training_46261450.jpg,a7f8c551357e91e2ade17a99ff724db0
train,angry,..\dataset\raw\train\angry\Training_18200194.jpg,2aa515f57aa43702fdb59b64137781d9
train,neutral,..\dataset\raw\train\neutral\Training_23493803.jpg,3dc9f5b389a6644f7c738f4e36e75f8c
train,fear,..\dataset\raw\train\fear\Training_67906501.jpg,698ec8e13452d3c111bd8212dc78e573
train,happy,..\dataset\raw\train\happy\Training_91056556.jpg,74053dfdf6b42e68abb57f4c66b2acaf
train,happy,..\dataset\raw\train\happy\Training_55543942.jpg,bcfaaba8435326bc3c931d2322119657
train,happy,..\dataset\raw\train\happy\Training_33856864.jpg,f790f2e0f41eef3933a351dd099b7a32
train,happy,..\dataset\raw\train\happy\Training_91092988.jpg,1fd73a4e79de8f2e708745e17f2344bb
train,neutral,..\dataset\raw\train\neutral\Training_66959162.jpg,3abda6307c1bc1dc49d8017c5a81cb69
train,sad,..\dataset\raw\train\sad\Training_70436848.jpg,dedf7eaa373ca0fa45e4db257f041b72
train,happy,..\dataset\raw\train\happy\Training_39378142.jpg,ab41420aefa6c264f3f0e58d606dfb3f
train,angry,..\dataset\raw\train\angry\Training_57727106.jpg,8449607d0a517bcd71447819fc847a18
train,disgust,..\dataset\raw\train\disgust\Training_38088257.jpg,01bff85917bd5918efb44941d8013851
train,angry,..\dataset\raw\train\angry\Training_81177327.jpg,2ab715df5b582bfc4eef1a09650f84e6
train,happy,..\dataset\raw\train\happy\Training_97747826.jpg,7fb8e346bb7b39ad3cba9351ea53f10f
train,sad,..\dataset\raw\train\sad\Training_59596327.jpg,3907553e01ba83a8e94fd080e093e9a6
train,neutral,..\dataset\raw\train\neutral\Training_48099868.jpg,f0115bd5ff0b3cbf497a4126008e081b
train,angry,..\dataset\raw\train\angry\Training_11023881.jpg,ad841d75adb988c0088627a05777e6d6
train,sad,..\dataset\raw\train\sad\Training_74350756.jpg,9e7c5d6790ab541fba1b8d2a3a533230
train,neutral,..\dataset\raw\train\neutral\Training_78841049.jpg,012ef726ed404fd41230ee1d8d888001
train,sad,..\dataset\raw\train\sad\Training_65204985.jpg,afef8a05fbca255543de0a72de2bc0b2
train,happy,..\dataset\raw\train\happy\Training_45937930.jpg,f97a3cb7b7a8cff627658ecc94894ca7
train,happy,..\dataset\raw\train\happy\Training_60537312.jpg,4ecf73f68c24cf252d5d6e7f153d6ee7
train,surprise,..\dataset\raw\train\surprise\Training_82505936.jpg,76421e5aa3775b6f38aedfdc778d9f33
train,sad,..\dataset\raw\train\sad\Training_31695629.jpg,a2083fdd85c86d4a4469bc58590e029b
train,happy,..\dataset\raw\train\happy\Training_88469786.jpg,a3693ea5b6e261bef682e3c8d17c1793
train,fear,..\dataset\raw\train\fear\Training_5708974.jpg,1342ddaaf348e48bf48e5d7fe2fa75be
train,neutral,..\dataset\raw\train\neutral\Training_46708193.jpg,bb24c24e5d38f5083bdefeb7f8db6dce
train,sad,..\dataset\raw\train\sad\Training_70035377.jpg,f7736fa8e7015d87c4c23424d2190463
train,surprise,..\dataset\raw\train\surprise\Training_39825422.jpg,3400fad266cc5368549eefdd618f08ef
train,happy,..\dataset\raw\train\happy\Training_38565187.jpg,71b06032118c9ce4627e77d7bce51df6
train,fear,..\dataset\raw\train\fear\Training_10110501.jpg,010841770ef156072efaef90d0e352fc
train,happy,..\dataset\raw\train\happy\Training_89294602.jpg,a49b2558a6b8ddb838c7db10d68f9f65
train,sad,..\dataset\raw\train\sad\Training_80899611.jpg,1afaf106d0149ab831db7ce854e615c1
train,happy,..\dataset\raw\train\happy\Training_8400793.jpg,7fdf94c90bc1039283d34869fe7c9965
train,angry,..\dataset\raw\train\angry\Training_12695814.jpg,79efd900d7e2157cbc2c60e838268b57
train,fear,..\dataset\raw\train\fear\Training_88484938.jpg,e936c3c9c221d1f521b4364b7f1ba58f
train,happy,..\dataset\raw\train\happy\Training_39728665.jpg,a63b23d23c5aab762923d9c61e4f8195
train,happy,..\dataset\raw\train\happy\Training_10465648.jpg,3b780f10f4b91b34f733fcc21e23a18b
train,angry,..\dataset\raw\train\angry\Training_29581880.jpg,a79d94565eec32fdd333e279c3125135
train,sad,..\dataset\raw\train\sad\Training_8828741.jpg,144e94dc54001629e420b310f5fc7ea4
train,fear,..\dataset\raw\train\fear\Training_46226147.jpg,c6dcbf81a83008f193380ba2acdbad07
train,sad,..\dataset\raw\train\sad\Training_21323164.jpg,6e339ec79fc801e1274f2474313a1156
train,sad,..\dataset\raw\train\sad\Training_26010996.jpg,47fd6ec822a74873ff553ab04ed77f38
train,surprise,..\dataset\raw\train\surprise\Training_92408940.jpg,47f6658a74822adc86149efa373932e8
train,neutral,..\dataset\raw\train\neutral\Training_70305246.jpg,1e5b16968297e3159f8b33568439569d
train,fear,..\dataset\raw\train\fear\Training_83157015.jpg,2e42e827c2d7d4163116d2cfaabeb019
train,happy,..\dataset\raw\train\happy\Training_83239385.jpg,8c4d8c6cc2fd552f6af006ac39b17680
train,happy,..\dataset\raw\train\happy\Training_18947080.jpg,7f4e7de0bda4ba6518ea476a2b3416bd
train,sad,..\dataset\raw\train\sad\Training_2611938.jpg,0eb4bf8ca706b49cf968f3622688989c
train,fear,..\dataset\raw\train\fear\Training_40540976.jpg,a77076ec0bbe91d8846d72c5183ef6f8
train,happy,..\dataset\raw\train\happy\Training_58656100.jpg,a7a978cd0552a6a83a62ed4d64bdb353
train,happy,..\dataset\raw\train\happy\Training_7660244.jpg,cebd581c36c299f6f80429691bcf4520
train,happy,..\dataset\raw\train\happy\Training_29203455.jpg,84f0ad872e7688c6ef5a8504c247fccd
train,sad,..\dataset\raw\train\sad\Training_81518690.jpg,b2181e927240e55db975f09303b31104
train,surprise,..\dataset\raw\train\surprise\Training_19728155.jpg,75a0fc77209e92e8f2871513c16b5344
train,fear,..\dataset\raw\train\fear\Training_21237020.jpg,400f00b6c85e9c71f4f9d332d09fd31f
train,angry,..\dataset\raw\train\angry\Training_70451794.jpg,db5b0542e90b1dabc4510c0e599938eb
train,surprise,..\dataset\raw\train\surprise\Training_10258050.jpg,71f9d5863257920531767eab6e7f9e23
train,surprise,..\dataset\raw\train\surprise\Training_56536736.jpg,3e5bf099928a14fe49524a903105927e
train,angry,..\dataset\raw\train\angry\Training_33331.jpg,1cab692322fe6b9ccf76511dcac42d54
train,sad,..\dataset\raw\train\sad\Training_23270683.jpg,0f731cd18d927efcb88a3db32430001e
train,happy,..\dataset\raw\train\happy\Training_98998460.jpg,360e6a38075f7dd39fd76964988e8bd3
train,fear,..\dataset\raw\train\fear\Training_91282946.jpg,1ad686bc8c2cad9f0bbc395aa3622871
train,happy,..\dataset\raw\train\happy\Training_10843255.jpg,12cfc00a70cf1d154d1f08feadb05512
train,neutral,..\dataset\raw\train\neutral\Training_27554503.jpg,d78404d063a06ca047432fce68e61bea
train,happy,..\dataset\raw\train\happy\Training_26337353.jpg,5946cc126ba09588b3387fe4ccf043fe
train,neutral,..\dataset\raw\train\neutral\Training_90796409.jpg,35bbf2ac518d20b6ee4176ffd95d00cd
train,angry,..\dataset\raw\train\angry\Training_71159478.jpg,e222b4459c145199d4f59113ab7872d1
train,neutral,..\dataset\raw\train\neutral\Training_25379236.jpg,89f883440f633faea2fb2ac7573fc127
train,angry,..\dataset\raw\train\angry\Training_71812790.jpg,e5cca62a63a2dba06660cf01fc169f68
train,neutral,..\dataset\raw\train\neutral\Training_68742750.jpg,e6d35ab38ca117d3729d58cbc4b89074
train,happy,..\dataset\raw\train\happy\Training_23180058.jpg,1188a951e07a03f24eb80bec9e35664d
train,happy,..\dataset\raw\train\happy\Training_41637594.jpg,399056c39e1a0c3bdca80cbd79d3fb7f
train,neutral,..\dataset\raw\train\neutral\Training_51664331.jpg,9d65713547a564aef4755019af52939c
train,neutral,..\dataset\raw\train\neutral\Training_12004274.jpg,d3cec5134aa71ad5aa66faec3cf0af72
train,happy,..\dataset\raw\train\happy\Training_50903916.jpg,84ecb2fd0b01c19e81326d83c077eca7
train,neutral,..\dataset\raw\train\neutral\Training_24076016.jpg,08fa47e5f825af35c108e559f43d662e
train,sad,..\dataset\raw\train\sad\Training_18351590.jpg,9e86bf90eb7fd3e8bdde81105ad59b42
train,angry,..\dataset\raw\train\angry\Training_81732829.jpg,ebc433acac6c42f8b94f55ca679e747a
train,surprise,..\dataset\raw\train\surprise\Training_7022565.jpg,b2cb0391d2282a0c27d2246b9da1c468
train,happy,..\dataset\raw\train\happy\Training_64923211.jpg,d3d3b2bbf4e2f960d3e199a4e5b8fedb
train,surprise,..\dataset\raw\train\surprise\Training_41310092.jpg,5bf968d01d4faebcc000d2354ce47f7e
train,neutral,..\dataset\raw\train\neutral\Training_81553575.jpg,0ce31bf04e348d6e4c1f7eaf346c06d0
train,angry,..\dataset\raw\train\angry\Training_18766042.jpg,c84c48ccef7e06902976e01e1a18ccb4
train,surprise,..\dataset\raw\train\surprise\Training_65182825.jpg,523dd87ce75e312d0dff7ca884357264
train,sad,..\dataset\raw\train\sad\Training_23016278.jpg,79d1ef9610be2c928c9870ae70c200bf
train,angry,..\dataset\raw\train\angry\Training_84932821.jpg,12574d111e90cdb827ef85e5a0b1ed81
train,fear,..\dataset\raw\train\fear\Training_30332552.jpg,3619f4e12a84e0c1c650f60c9a32b02d
train,happy,..\dataset\raw\train\happy\Training_42684969.jpg,d0a4161348a9556ee058c368c3c9ae81
train,sad,..\dataset\raw\train\sad\Training_66514659.jpg,d1f86154536d4c3f23eeafdde707f718
train,happy,..\dataset\raw\train\happy\Training_69453710.jpg,3c4ba3729c324c72cfb86b11a88926a3
train,surprise,..\dataset\raw\train\surprise\Training_72085364.jpg,669857f4441dc286d3bd5da8c7bdd863
train,angry,..\dataset\raw\train\angry\Training_38864434.jpg,2543f81d34531a7b15575f1cfbeb1a80
train,sad,..\dataset\raw\train\sad\Training_43999019.jpg,bc60dec53b07bb418482c542206b171b
train,happy,..\dataset\raw\train\happy\Training_11819129.jpg,7b7d8e9ad416a722a6f9b51448c956d8
train,fear,..\dataset\raw\train\fear\Training_48268258.jpg,d173fb62cea9ffbff3114660e9c6745d
train,angry,..\dataset\raw\train\angry\Training_81797278.jpg,e396ce8f05bca1f7c8aa5ee2838673de
train,neutral,..\dataset\raw\train\neutral\Training_48103217.jpg,ecd912880d0447a8de4c5d0c8b06dbe6
train,neutral,..\dataset\raw\train\neutral\Training_27910593.jpg,e21fd936a0ecf0d08fae3f4ad947a11c
train,surprise,..\dataset\raw\train\surprise\Training_52789098.jpg,88e105c891cea3e87bb22a31ac6ead51
train,happy,..\dataset\raw\train\happy\Training_83637549.jpg,440af30fadf1cc6c8473783fae40cd33
train,neutral,..\dataset\raw\train\neutral\Training_93340149.jpg,7deb7e5c4dd2007bbf218a1c88153bbb
train,neutral,..\dataset\raw\train\neutral\Training_46109882.jpg,f6d43e40d6332d1f3761c17a1b93694a
train,neutral,..\dataset\raw\train\neutral\Training_81964673.jpg,c8e1b82d33d93d8a51e5faea09c74dcf
train,happy,..\dataset\raw\train\happy\Training_55124984.jpg,b6a9083f09bbf067bfe94835162b3c34
train,happy,..\dataset\raw\train\happy\Training_72951258.jpg,ae7602e100d747ae8031500616efd120
train,neutral,..\dataset\raw\train\neutral\Training_1314156.jpg,6fad127adf5dc8a48be973bdffd6c091
train,fear,..\dataset\raw\train\fear\Training_8076325.jpg,9b009f939786ef0dfd437244600ca4bc
train,neutral,..\dataset\raw\train\neutral\Training_40418754.jpg,4b963588c626610e7739638c559bb8f9
train,happy,..\dataset\raw\train\happy\Training_47893821.jpg,15a3a9fcdaed73216bdcff9f5c1995c4
train,sad,..\dataset\raw\train\sad\Training_56718792.jpg,aa6c0f643dfcd1d535de1a2cec067f9f
train,happy,..\dataset\raw\train\happy\Training_59751174.jpg,22dbc7326771a4c6150d469bc5551c1f
train,fear,..\dataset\raw\train\fear\Training_91079950.jpg,875f5211863cbb7059e99c3c58a69bf2
train,happy,..\dataset\raw\train\happy\Training_36741736.jpg,f20281b65781a6ebd1cbaf6a81fd0e7d
train,happy,..\dataset\raw\train\happy\Training_51004021.jpg,ee56fead90495e3bf11e259926301c4d
train,surprise,..\dataset\raw\train\surprise\Training_73013184.jpg,1fb3187151a13f0ff0d17a0db03d3b0a
train,fear,..\dataset\raw\train\fear\Training_1715838.jpg,620d4327e03f6823a7e0d21b18def126
train,angry,..\dataset\raw\train\angry\Training_65648141.jpg,0d7b22c7a9507388d8adaac930cc6c52
train,fear,..\dataset\raw\train\fear\Training_79003143.jpg,7275fba576ea4d67932548e891fe4fdc
train,neutral,..\dataset\raw\train\neutral\Training_61648788.jpg,56ff3aa0d396587faadec60a14f74b93
train,happy,..\dataset\raw\train\happy\Training_51558430.jpg,539fd310aafc2bf27f3594f6fd7cee26
train,fear,..\dataset\raw\train\fear\Training_61297982.jpg,1ef03cfbb3c611b2ab6439d998eb80bc
train,neutral,..\dataset\raw\train\neutral\Training_77428984.jpg,b9f0a469df2160d9b30178fd6315fef2
train,happy,..\dataset\raw\train\happy\Training_10080933.jpg,61a87ac74c7e769558e1d0cb1c99f4b8
train,sad,..\dataset\raw\train\sad\Training_90092982.jpg,1a5783d0a88a7c5813407131daf09302
train,fear,..\dataset\raw\train\fear\Training_52470769.jpg,900e1ff6f1dea045bda6419e47415182
train,happy,..\dataset\raw\train\happy\Training_24392125.jpg,7d4327beba614cf19e08526cc7676614
train,neutral,..\dataset\raw\train\neutral\Training_97816053.jpg,c4534a197252e147f921f80185072693
train,happy,..\dataset\raw\train\happy\Training_21171725.jpg,c79a2c7f9fc936208fcaf3a5e9f7f841
train,fear,..\dataset\raw\train\fear\Training_42299700.jpg,5cf93577db6833a8cdb930a434e4696c
train,angry,..\dataset\raw\train\angry\Training_85353164.jpg,59b05ab879f76db3b6b7585af0d337ae
train,sad,..\dataset\raw\train\sad\Training_77394585.jpg,744bbc0b32d8c4265e4f273c1b508c45
train,happy,..\dataset\raw\train\happy\Training_80798396.jpg,7e0f5bb3c5c03f94551311e17c250e29
train,happy,..\dataset\raw\train\happy\Training_52542210.jpg,d95e148bd6e641e40496a84e8f8bbdbf
train,angry,..\dataset\raw\train\angry\Training_65930929.jpg,51204c10ff736eb1b323d9ae299b9fcb
train,sad,..\dataset\raw\train\sad\Training_25180066.jpg,cad1c089eea61c97d3b5bfa8ea9d37d5
train,happy,..\dataset\raw\train\happy\Training_17788728.jpg,9715fc233cb1942ad5d13ac72e188dba
train,sad,..\dataset\raw\train\sad\Training_22814542.jpg,c89126b94c2eda3ca40168e985a816f4
train,happy,..\dataset\raw\train\happy\Training_14498105.jpg,a51e542ec820ce2bbbea2eec36db81ba
train,angry,..\dataset\raw\train\angry\Training_97439387.jpg,c2606f55696ac09661339f3e050a23cc
train,sad,..\dataset\raw\train\sad\Training_13988860.jpg,a6ba475ffaf2c3f1cff6c105dd0aa277
train,fear,..\dataset\raw\train\fear\Training_86387892.jpg,b6e5d5ec2dd67b919bcfb300ef657d48
train,fear,..\dataset\raw\train\fear\Training_38822232.jpg,d47ec0c921cc5b96ec19c68895c99659
train,neutral,..\dataset\raw\train\neutral\Training_51516901.jpg,9c3a190f34b493a7436135986903c4ce
train,fear,..\dataset\raw\train\fear\Training_25503886.jpg,30a76f4f9b963b36d0d3c0f99f6f9cb9
train,happy,..\dataset\raw\train\happy\Training_12084354.jpg,c5c07c9a50bce4bfe2242cf7aec250b0
train,fear,..\dataset\raw\train\fear\Training_84243875.jpg,9fc146037ff37c192896464a79633394
train,sad,..\dataset\raw\train\sad\Training_47499608.jpg,6041f4a20a61d36e48d37523cdb1dd24
train,happy,..\dataset\raw\train\happy\Training_23975523.jpg,14faacfb669d1b338da5611c798f7d8f
train,happy,..\dataset\raw\train\happy\Training_77787669.jpg,14cbc03bf6492967a1080053404b4880
train,sad,..\dataset\raw\train\sad\Training_85072313.jpg,3b08a472b88d1ed90764c857e8abe873
train,surprise,..\dataset\raw\train\surprise\Training_9340355.jpg,045666d8d6d2c5e966af2a1629eb8ce4
train,neutral,..\dataset\raw\train\neutral\Training_67041396.jpg,3f7d012e345dcb7504aa55d26551de17
train,sad,..\dataset\raw\train\sad\Training_95920433.jpg,294c643eac71d272eceb40510f0771c6
train,neutral,..\dataset\raw\train\neutral\Training_22028428.jpg,cbf86cc386c70c9265baa2cc6baa78aa
train,happy,..\dataset\raw\train\happy\Training_80855890.jpg,226a8582696d390603d9626e4cf355e9
train,fear,..\dataset\raw\train\fear\Training_2905989.jpg,17919467546c58906253e522e87cba73
train,angry,..\dataset\raw\train\angry\Training_39340112.jpg,9289185ffcecede6321355f9573a8c9a
train,sad,..\dataset\raw\train\sad\Training_22553469.jpg,01a53eff06740663bb90758e75e08a7f
train,neutral,..\dataset\raw\train\neutral\Training_54866675.jpg,eb82d2e46ebb0d0dea95a99a750a1a61
train,neutral,..\dataset\raw\train\neutral\Training_44606642.jpg,63ed475c974ff4965af6e07018069617
train,neutral,..\dataset\raw\train\neutral\Training_49917950.jpg,5c992fc59ee49b859a0c0d1bb7fcd85d
train,sad,..\dataset\raw\train\sad\Training_82238786.jpg,e13ced36ed9bedc31c0fc4949385ae1d
train,happy,..\dataset\raw\train\happy\Training_34077822.jpg,e3973f1cbfb8dad43d32f603b353ad5c
train,neutral,..\dataset\raw\train\neutral\Training_41794477.jpg,b1c002d0a64bdb506156829fb3184bd3
train,angry,..\dataset\raw\train\angry\Training_75391096.jpg,9fcd1126c9c39d06db4766081b68b93a
train,neutral,..\dataset\raw\train\neutral\Training_27279987.jpg,86fb08d700e8ccee4bccfe96d34cccbb
train,sad,..\dataset\raw\train\sad\Training_87871483.jpg,dff427d91b1ddcbd2b0b3352b4cb1891
train,neutral,..\dataset\raw\train\neutral\Training_21011442.jpg,e17d934e162ffa5910d6f2886cbf7b8e
train,sad,..\dataset\raw\train\sad\Training_85294622.jpg,2360c6321d71213f6c786ebf9cbafd16
train,sad,..\dataset\raw\train\sad\Training_68159604.jpg,03a441e7bca4ca2956b7a0d1ed1c53da
train,fear,..\dataset\raw\train\fear\Training_14454552.jpg,237df88339414077884cd20b884ab886
train,happy,..\dataset\raw\train\happy\Training_26861601.jpg,a009158c48cbfbfcbb97864b4a679753
train,happy,..\dataset\raw\train\happy\Training_37048550.jpg,adc790c5fbd65fa70543fde563cca5d3
train,sad,..\dataset\raw\train\sad\Training_69334317.jpg,e52f8b29b7a466602a0543606e3b179f
train,angry,..\dataset\raw\train\angry\Training_84300017.jpg,45c5e7e90ce6de50c9335dfe5e4e4389
train,angry,..\dataset\raw\train\angry\Training_42298414.jpg,343ebc95ff29188ea0d9d3ac0c6825d5
train,sad,..\dataset\raw\train\sad\Training_44966765.jpg,77200b13bcbae51e749161603f6b0804
train,surprise,..\dataset\raw\train\surprise\Training_7196744.jpg,b66374696d8ba6b5ad421ca90863d6a6
train,happy,..\dataset\raw\train\happy\Training_58657238.jpg,a70e321cfe48062851abe895481d72d8
train,happy,..\dataset\raw\train\happy\Training_73482669.jpg,c7c1f1b390c7d98e39c17b8d4b46368b
train,angry,..\dataset\raw\train\angry\Training_2952566.jpg,719e97cb7dc3bff99a45bd8da5e38a15
train,happy,..\dataset\raw\train\happy\Training_51599116.jpg,938c8ef4e471b6a60704bbb4daa38aca
train,sad,..\dataset\raw\train\sad\Training_27352473.jpg,010d6c490f4a1cbeab48304c7a9b5caf
train,angry,..\dataset\raw\train\angry\Training_4257853.jpg,5afc30ae8c74042cba2776646a71aa87
train,happy,..\dataset\raw\train\happy\Training_14631465.jpg,3f47f90f51aea4bcf2e956b21cc7c754
train,sad,..\dataset\raw\train\sad\Training_35843855.jpg,3fdb8f6756abe45d6a90f288cb90c5bb
train,sad,..\dataset\raw\train\sad\Training_18489752.jpg,77914e8119cbf29abbdd65cdf1bc25b1
train,fear,..\dataset\raw\train\fear\Training_61705225.jpg,7a40fdf958da8a017c1468456647fb9b
train,fear,..\dataset\raw\train\fear\Training_22391071.jpg,72e6fdacf06fd2251ba7dcfb0aeea6f6
train,happy,..\dataset\raw\train\happy\Training_58913016.jpg,e0bf13dded803865a3a4a54b86b32737
train,angry,..\dataset\raw\train\angry\Training_77691831.jpg,ce801fbb422573be9ba5c205d12b8a5f
train,angry,..\dataset\raw\train\angry\Training_52828086.jpg,6f0bf770d5298668d62ba8932dba3ab9
train,sad,..\dataset\raw\train\sad\Training_37284599.jpg,8b477c890c707ef55f451d1bf05eaf0b
train,sad,..\dataset\raw\train\sad\Training_41661309.jpg,08f7cc8265d07f937dd40f7e5466b846
train,neutral,..\dataset\raw\train\neutral\Training_85651227.jpg,ee7f1bc80d0a02be928d2e2b503da3d0
train,happy,..\dataset\raw\train\happy\Training_61568450.jpg,56dedf69c32f1c856c53dd8c12ed7568
train,sad,..\dataset\raw\train\sad\Training_45947453.jpg,2a474c8f486b038dd33dbc8481b5367a
train,neutral,..\dataset\raw\train\neutral\Training_51275640.jpg,6f3e05b971fff5c9802325c041880caf
train,happy,..\dataset\raw\train\happy\Training_87048493.jpg,b03562edfe22118ac7cdef31962da9d3
